t_value,material_name,thickness_mm,database,life_cycle,process,uuid,subcomponent_id,main_component_id,main_component_name,subcomponent_name
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2020_II_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2021_II_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Mineralwolle (Fassaden-Dämmung),170,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2023_I_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2023_I_A2,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),4fa62445-e59f-4874-99e5-49cec91967e0,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2024_A2,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),50d421e2-3a7b-4659-92a4-f20d6a52fcf0,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Mineralwolle (Fassaden-Dämmung),170,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),50d421e2-3a7b-4659-92a4-f20d6a52fcf0,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,Ökobau.dat 2009,Herstellung,Vormauerziegel,922f73f6-82d1-466f-82b4-00888773ea21,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,Ökobau.dat 2011,Herstellung,Vormauerziegel,8439461a-0c0e-4cc2-b2c7-e6d4912c64c6,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,OBD_2020_II_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,OBD_2021_II_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,OBD_2023_I_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,OBD_2023_I_A2,A1 - A3 Aggregation,Vormauerziegel,34303fdd-b939-450a-9ca5-269773fc9d4d,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,OBD_2024_A2,A1 - A3 Aggregation,Vormauerziegel,1401638f-b9d7-4b33-9444-b072e2756f49,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Vormauerziegel,115,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Vormauerziegel,1401638f-b9d7-4b33-9444-b072e2756f49,450120,450117.0,Außenwand / zweischaliges Mauerwerk / Kerndämmung,MW / Kerndämmung
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",Ökobau.dat 2009,Herstellung,Innenfarbe Dispersionsfarbe scheuerfest,fe322638-133c-476b-b7e1-3ef4508e6854,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",Ökobau.dat 2011,Herstellung,Innenfarbe Dispersionsfarbe scheuerfest,345bd098-f17b-4217-9b12-2124222e93e2,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2020_II_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2021_II_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2023_I_A1,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Innenfarbe Dispersionsfarbe scheuerfest,"0,3",OBD_2023_I_A2,A1 - A3 Aggregation,Innenfarbe Dispersionsfarbe scheuerfest,fd7496b3-e4d0-45f6-838b-4db5bc3a66e8,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,Ökobau.dat 2009,Herstellung,Gipsputz (Gips),a851bc4c-2625-4a84-ac25-254e0b2bb341,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,Ökobau.dat 2011,Herstellung,Gipsputz (Gips),b17878d7-c065-4a64-9a99-c33ef0772568,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OBD_2020_II_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OBD_2021_II_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Gipsputz (Gips),20,OBD_2023_I_A1,A1 - A3 Aggregation,Gipsputz (Gips),b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3,450504,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Gips-Putz/Anstrich
246,Kalksandstein Mix,240,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450505,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Kalksandstein 24cm
246,Kalksandstein Mix,240,OBD_2020_II_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450505,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Kalksandstein 24cm
246,Kalksandstein Mix,240,OBD_2021_II_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450505,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Kalksandstein 24cm
246,Kalksandstein Mix,240,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450505,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Kalksandstein 24cm
246,Kalksandstein Mix,240,OBD_2023_I_A1,A1 - A3 Aggregation,Kalksandstein Mix,29e6c6cf-0552-4e4b-85c7-26a68a625252,450505,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,Kalksandstein 24cm
246,Mineralwolle (Fassaden-Dämmung),170,Ökobau.dat 2009,Herstellung,Mineralwolle (Fassaden-Dämmung),b89c5788-3daa-43ba-9da7-9bcb159954fb,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,Ökobau.dat 2011,Herstellung,Mineralwolle (Fassaden-Dämmung),b89c5788-3daa-43ba-9da7-9bcb159954fb,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2020_II_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2021_II_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2023_I_A1,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),f8afef87-5de3-4996-838c-1f2af9ef81df,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2023_I_A2,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),4fa62445-e59f-4874-99e5-49cec91967e0,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,OBD_2024_A2,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),50d421e2-3a7b-4659-92a4-f20d6a52fcf0,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Mineralwolle (Fassaden-Dämmung),170,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Mineralwolle (Fassaden-Dämmung),50d421e2-3a7b-4659-92a4-f20d6a52fcf0,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,eLCA Luftschicht,120,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,eLCA Luftschicht,41c5627a-4a1d-4e12-ac62-c1d4f1560fb9,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,eLCA Luftschicht,120,OBD_2020_II_A1,A1 - A3 Aggregation,eLCA Luftschicht (gemäß EN 15804+A1),41c5627a-4a1d-4e12-ac62-c1d4f1560fb9,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,eLCA Luftschicht,120,OBD_2021_II_A1,A1 - A3 Aggregation,eLCA Luftschicht (gemäß EN 15804+A1),41c5627a-4a1d-4e12-ac62-c1d4f1560fb9,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,eLCA Luftschicht,120,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,eLCA Luftschicht (gemäß EN 15804+A1),41c5627a-4a1d-4e12-ac62-c1d4f1560fb9,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,Ökobau.dat 2009,Herstellung,Vormauerziegel,922f73f6-82d1-466f-82b4-00888773ea21,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,Ökobau.dat 2011,Herstellung,Vormauerziegel,8439461a-0c0e-4cc2-b2c7-e6d4912c64c6,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,OBD_2020_II_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,OBD_2021_II_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,OBD_2023_I_A1,A1 - A3 Aggregation,Vormauerziegel,f74a19da-df9a-4462-a632-3b3dc83377b1,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,OBD_2023_I_A2,A1 - A3 Aggregation,Vormauerziegel,34303fdd-b939-450a-9ca5-269773fc9d4d,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,OBD_2024_A2,A1 - A3 Aggregation,Vormauerziegel,1401638f-b9d7-4b33-9444-b072e2756f49,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Vormauerziegel,115,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Vormauerziegel,1401638f-b9d7-4b33-9444-b072e2756f49,450506,450503.0,Außenwand / zweischaliges Mauerwerk / hinterlüftet ,MW / Dämmung /Luftschicht
246,Transportbeton C30/37,300,Ökobau.dat 2009,Herstellung,Transportbeton C30/37,04d522ef-b210-4c34-8a42-0a3ac1351cb8,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,Ökobau.dat 2011,Herstellung,Transportbeton C30/37,04d522ef-b210-4c34-8a42-0a3ac1351cb8,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Transportbeton C30/37,a758fb6a-7fb1-4cdc-b652-c42cf2f7632c,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2020_II_A1,A1 - A3 Aggregation,Transportbeton C30/37,a758fb6a-7fb1-4cdc-b652-c42cf2f7632c,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2021_II_A1,A1 - A3 Aggregation,Transportbeton C30/37,a758fb6a-7fb1-4cdc-b652-c42cf2f7632c,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Transportbeton C30/37,a758fb6a-7fb1-4cdc-b652-c42cf2f7632c,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2023_I_A1,A1 - A3 Aggregation,Transportbeton C30/37,a758fb6a-7fb1-4cdc-b652-c42cf2f7632c,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2023_I_A2,A1 - A3 Aggregation,Transportbeton C30/37,258b377e-ec3b-4e8c-b3fd-dda1eb370f7d,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2024_A2,A1 - A3 Aggregation,Transportbeton C30/37,d6f982e3-beda-49f0-a298-694fcbf3ba38,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Transportbeton C30/37,d6f982e3-beda-49f0-a298-694fcbf3ba38,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,Ökobau.dat 2009,Herstellung,Bewehrungsstahl,6d8326e8-478d-4650-80d4-0a050a238b75,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,Ökobau.dat 2011,Herstellung,Bewehrungsstahl,c7049ac3-9e4a-47a1-a8b7-0f5b93e2d7af,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,Bewehrungsstahl,e9ae96ee-ba8d-420d-9725-7c8abd06e082,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2020_II_A1,A1 - A3 Aggregation,Bewehrungsstahl,e9ae96ee-ba8d-420d-9725-7c8abd06e082,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2021_II_A1,A1 - A3 Aggregation,Bewehrungsstahl,e9ae96ee-ba8d-420d-9725-7c8abd06e082,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,Bewehrungsstahl,e9ae96ee-ba8d-420d-9725-7c8abd06e082,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2023_I_A1,A1 - A3 Aggregation,Bewehrungsstahl,e9ae96ee-ba8d-420d-9725-7c8abd06e082,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2023_I_A2,A1 - A3 Aggregation,Bewehrungsstahl,8565038f-5c21-48d7-94cb-958498ba9dd3,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,OBD_2024_A2,A1 - A3 Aggregation,Bewehrungsstahl,f6861618-5a92-4c3a-94ba-9f7329b29662,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,Transportbeton C30/37,300,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,Bewehrungsstahl,f6861618-5a92-4c3a-94ba-9f7329b29662,450510,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01
246,XPS-Dämmstoff,320,Ökobau.dat 2009,Herstellung,XPS-Dämmstoff,0f813005-9969-4246-a7ee-d77ff05f4578,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,XPS-Dämmstoff,320,Ökobau.dat 2011,Herstellung,XPS-Dämmstoff,0f813005-9969-4246-a7ee-d77ff05f4578,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,XPS-Dämmstoff,320,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,XPS-Dämmstoff,43e99b8c-90d8-4fcd-90ce-342fb0b7366e,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,XPS-Dämmstoff,320,OBD_2020_II_A1,A1 - A3 Aggregation,XPS-Dämmstoff,43e99b8c-90d8-4fcd-90ce-342fb0b7366e,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,XPS-Dämmstoff,320,OBD_2021_II_A1,A1 - A3 Aggregation,XPS-Dämmstoff,43e99b8c-90d8-4fcd-90ce-342fb0b7366e,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,XPS-Dämmstoff,320,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,XPS-Dämmstoff,43e99b8c-90d8-4fcd-90ce-342fb0b7366e,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,XPS-Dämmstoff,320,OBD_2023_I_A1,A1 - A3 Aggregation,XPS-Dämmstoff,43e99b8c-90d8-4fcd-90ce-342fb0b7366e,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,80,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,ee10b277-07b5-4c0a-8a48-e0412a9630ff,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,80,OBD_2020_II_A1,A1 - A3 Aggregation,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,ee10b277-07b5-4c0a-8a48-e0412a9630ff,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,80,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,EPS-Hartschaum (Styropor ®) für Decken/Böden und als Perimeterdämmung B/P-035,ee10b277-07b5-4c0a-8a48-e0412a9630ff,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,Ökobau.dat 2009,Herstellung,PE/PP Vlies,3c9bea50-fdeb-4d4d-9811-396ddebcc3d4,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,Ökobau.dat 2011,Herstellung,PE/PP Vlies,3c9bea50-fdeb-4d4d-9811-396ddebcc3d4,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,OeKOBAUDAT_2016-I_A1,A1 - A3 Aggregation,PE/PP Vlies,95a4f4b3-b354-4e2c-9046-0a36175cd768,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,OBD_2020_II_A1,A1 - A3 Aggregation,PE/PP Vlies,95a4f4b3-b354-4e2c-9046-0a36175cd768,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,OBD_2021_II_A1,A1 - A3 Aggregation,PE/PP Vlies,95a4f4b3-b354-4e2c-9046-0a36175cd768,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,Ökobilanzierung-Rechenwerte 2023 V1.3,A1 - A3 Aggregation,PE/PP Vlies,95a4f4b3-b354-4e2c-9046-0a36175cd768,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,OBD_2023_I_A1,A1 - A3 Aggregation,PE/PP Vlies,95a4f4b3-b354-4e2c-9046-0a36175cd768,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,OBD_2023_I_A2,A1 - A3 Aggregation,PE/PP Vlies,e80981a3-c7c4-4267-b669-0f31cfa61f06,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,OBD_2024_A2,A1 - A3 Aggregation,PE/PP Vlies,42d6f768-fb28-4105-ad21-078cc7af27a6,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,PE/PP Vlies,1,ÖBD_2024_A2_RMI,A1 - A3 Aggregation,PE/PP Vlies,42d6f768-fb28-4105-ad21-078cc7af27a6,450511,450509.0,Außenwand / Stb. / Außendämmung / erdberührt,IBO_EAm_01_<_1m
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobau.dat 2009,Herstellung,Gipskartonplatte (Feuerschutz),58d1cd8c-350b-4458-bd68-b6fc7120337a,450530,450529.0,Außenwand / Holzrahmenbau / verputzt,IBO_AW_02
246,Gipskartonplatte (Feuerschutz),"12,5",Ökobau.dat 2011,Herstellung,Gipskartonplatte (Feuerschutz),803ee4ce-5612-4859-a08e-1011235bf695,450530,450529.0,Außenwand / Holzrahmenbau / verputzt,IBO_AW_02
